invoice_id,contract_id,account_id,invoice_date,period_month,amount
INV004298,C0454,A0169,2025-12-01,2025-12-01,3284.0
INV004299,C0454,A0169,2026-01-01,2026-01-01,3284.0
INV004300,C0454,A0169,2026-02-01,2026-02-01,3284.0
INV004301,C0454,A0169,2026-03-01,2026-03-01,3284.0
INV004302,C0454,A0169,2026-04-01,2026-04-01,3284.0
INV004303,C0454,A0169,2026-05-01,2026-05-01,3284.0
INV004304,C0455,A0073,2026-04-01,2026-04-01,4361.5
INV004305,C0455,A0073,2026-05-01,2026-05-01,4361.5
INV004306,C0456,A0285,2026-02-01,2026-02-01,1888.58
INV004307,C0456,A0285,2026-03-01,2026-03-01,1888.58
INV004308,C0456,A0285,2026-04-01,2026-04-01,1888.58
INV004309,C0456,A0285,2026-05-01,2026-05-01,1888.58
INV004310,C0457,A0483,2026-03-01,2026-03-01,1500.25
INV004311,C0457,A0483,2026-04-01,2026-04-01,1500.25
INV004312,C0457,A0483,2026-05-01,2026-05-01,1500.25
INV004313,C0458,A0340,2025-10-01,2025-10-01,3155.83
INV004314,C0458,A0340,2025-11-01,2025-11-01,3155.83
INV004315,C0458,A0340,2025-12-01,2025-12-01,3155.83
INV004316,C0458,A0340,2026-01-01,2026-01-01,3155.83
INV004317,C0458,A0340,2026-02-01,2026-02-01,3155.83
INV004318,C0458,A0340,2026-03-01,2026-03-01,3155.83
INV004319,C0458,A0340,2026-04-01,2026-04-01,3155.83
INV004320,C0458,A0340,2026-05-01,2026-05-01,3155.83
INV004321,C0459,A0158,2025-01-01,2025-01-01,21401.33
INV004322,C0459,A0158,2025-02-01,2025-02-01,21401.33
INV004323,C0459,A0158,2025-03-01,2025-03-01,21401.33
INV004324,C0459,A0158,2025-04-01,2025-04-01,21401.33
INV004325,C0459,A0158,2025-05-01,2025-05-01,21401.33
INV004326,C0459,A0158,2025-06-01,2025-06-01,21401.33
INV004327,C0459,A0158,2025-07-01,2025-07-01,21401.33
INV004328,C0459,A0158,2025-08-01,2025-08-01,21401.33
INV004329,C0459,A0158,2025-09-01,2025-09-01,21401.33
INV004330,C0459,A0158,2025-10-01,2025-10-01,21401.33
INV004331,C0459,A0158,2025-11-01,2025-11-01,21401.33
INV004332,C0459,A0158,2025-12-01,2025-12-01,21401.33
INV004333,C0459,A0158,2026-01-01,2026-01-01,21401.33
INV004334,C0459,A0158,2026-02-01,2026-02-01,21401.33
INV004335,C0459,A0158,2026-03-01,2026-03-01,21401.33
INV004336,C0459,A0158,2026-04-01,2026-04-01,21401.33
INV004337,C0459,A0158,2026-05-01,2026-05-01,21401.33
INV004338,C0460,A0049,2024-12-01,2024-12-01,714.67
INV004339,C0460,A0049,2025-01-01,2025-01-01,714.67
INV004340,C0460,A0049,2025-02-01,2025-02-01,714.67
INV004341,C0460,A0049,2025-03-01,2025-03-01,714.67
INV004342,C0460,A0049,2025-04-01,2025-04-01,714.67
INV004343,C0460,A0049,2025-05-01,2025-05-01,714.67
INV004344,C0460,A0049,2025-06-01,2025-06-01,714.67
INV004345,C0460,A0049,2025-07-01,2025-07-01,714.67
INV004346,C0460,A0049,2025-08-01,2025-08-01,714.67
INV004347,C0460,A0049,2025-09-01,2025-09-01,714.67
INV004348,C0460,A0049,2025-10-01,2025-10-01,714.67
INV004349,C0460,A0049,2025-11-01,2025-11-01,714.67
INV004350,C0460,A0049,2025-12-01,2025-12-01,714.67
INV004351,C0460,A0049,2026-01-01,2026-01-01,714.67
INV004352,C0460,A0049,2026-02-01,2026-02-01,714.67
INV004353,C0460,A0049,2026-03-01,2026-03-01,714.67
INV004354,C0460,A0049,2026-04-01,2026-04-01,714.67
INV004355,C0460,A0049,2026-05-01,2026-05-01,714.67
INV004356,C0461,A0379,2025-06-01,2025-06-01,1208.25
INV004357,C0461,A0379,2025-07-01,2025-07-01,1208.25
INV004358,C0461,A0379,2025-08-01,2025-08-01,1208.25
INV004359,C0461,A0379,2025-09-01,2025-09-01,1208.25
INV004360,C0461,A0379,2025-10-01,2025-10-01,1208.25
INV004361,C0461,A0379,2025-11-01,2025-11-01,1208.25
INV004362,C0461,A0379,2025-12-01,2025-12-01,1208.25
INV004363,C0461,A0379,2026-01-01,2026-01-01,1208.25
INV004364,C0461,A0379,2026-02-01,2026-02-01,1208.25
INV004365,C0461,A0379,2026-03-01,2026-03-01,1208.25
INV004366,C0461,A0379,2026-04-01,2026-04-01,1208.25
INV004367,C0461,A0379,2026-05-01,2026-05-01,1208.25
INV004368,C0462,A0133,2026-01-01,2026-01-01,867.25
INV004369,C0462,A0133,2026-02-01,2026-02-01,867.25
INV004370,C0462,A0133,2026-03-01,2026-03-01,867.25
INV004371,C0462,A0133,2026-04-01,2026-04-01,867.25
INV004372,C0462,A0133,2026-05-01,2026-05-01,867.25
INV004373,C0463,A0186,2025-01-01,2025-01-01,3647.58
INV004374,C0463,A0186,2025-02-01,2025-02-01,3647.58
INV004375,C0463,A0186,2025-03-01,2025-03-01,3647.58
INV004376,C0463,A0186,2025-04-01,2025-04-01,3647.58
INV004377,C0463,A0186,2025-05-01,2025-05-01,3647.58
INV004378,C0463,A0186,2025-06-01,2025-06-01,3647.58
INV004379,C0463,A0186,2025-07-01,2025-07-01,3647.58
INV004380,C0463,A0186,2025-08-01,2025-08-01,3647.58
INV004381,C0463,A0186,2025-09-01,2025-09-01,3647.58
INV004382,C0463,A0186,2025-10-01,2025-10-01,3647.58
INV004383,C0463,A0186,2025-11-01,2025-11-01,3647.58
INV004384,C0463,A0186,2025-12-01,2025-12-01,3647.58
INV004385,C0463,A0186,2026-01-01,2026-01-01,3647.58
INV004386,C0464,A0427,2026-05-01,2026-05-01,3383.08
INV004387,C0465,A0335,2024-11-01,2024-11-01,505.0
INV004388,C0465,A0335,2024-12-01,2024-12-01,505.0
INV004389,C0465,A0335,2025-01-01,2025-01-01,505.0
INV004390,C0465,A0335,2025-02-01,2025-02-01,505.0
INV004391,C0465,A0335,2025-03-01,2025-03-01,505.0
INV004392,C0465,A0335,2025-04-01,2025-04-01,505.0
INV004393,C0465,A0335,2025-05-01,2025-05-01,505.0
INV004394,C0465,A0335,2025-06-01,2025-06-01,505.0
INV004395,C0465,A0335,2025-07-01,2025-07-01,505.0
INV004396,C0465,A0335,2025-08-01,2025-08-01,505.0
INV004397,C0465,A0335,2025-09-01,2025-09-01,505.0
INV004398,C0465,A0335,2025-10-01,2025-10-01,505.0
INV004399,C0465,A0335,2025-11-01,2025-11-01,505.0
INV004400,C0466,A0314,2026-01-01,2026-01-01,866.5
INV004401,C0466,A0314,2026-02-01,2026-02-01,866.5
INV004402,C0466,A0314,2026-03-01,2026-03-01,866.5
INV004403,C0466,A0314,2026-04-01,2026-04-01,866.5
INV004404,C0466,A0314,2026-05-01,2026-05-01,866.5
INV004405,C0467,A0133,2024-10-01,2024-10-01,795.5
INV004406,C0467,A0133,2024-11-01,2024-11-01,795.5
INV004407,C0467,A0133,2024-12-01,2024-12-01,795.5
INV004408,C0467,A0133,2025-01-01,2025-01-01,795.5
INV004409,C0467,A0133,2025-02-01,2025-02-01,795.5
INV004410,C0467,A0133,2025-03-01,2025-03-01,795.5
INV004411,C0467,A0133,2025-04-01,2025-04-01,795.5
INV004412,C0467,A0133,2025-05-01,2025-05-01,795.5
INV004413,C0467,A0133,2025-06-01,2025-06-01,795.5
INV004414,C0467,A0133,2025-07-01,2025-07-01,795.5
INV004415,C0467,A0133,2025-08-01,2025-08-01,795.5
INV004416,C0467,A0133,2025-09-01,2025-09-01,795.5
INV004417,C0467,A0133,2025-10-01,2025-10-01,795.5
INV004418,C0467,A0133,2025-11-01,2025-11-01,795.5
INV004419,C0467,A0133,2025-12-01,2025-12-01,795.5
INV004420,C0467,A0133,2026-01-01,2026-01-01,795.5
INV004421,C0467,A0133,2026-02-01,2026-02-01,795.5
INV004422,C0467,A0133,2026-03-01,2026-03-01,795.5
INV004423,C0467,A0133,2026-04-01,2026-04-01,795.5
INV004424,C0467,A0133,2026-05-01,2026-05-01,795.5
INV004425,C0468,A0033,2025-07-01,2025-07-01,1006.5
INV004426,C0468,A0033,2025-08-01,2025-08-01,1006.5
INV004427,C0468,A0033,2025-09-01,2025-09-01,1006.5
INV004428,C0468,A0033,2025-10-01,2025-10-01,1006.5
INV004429,C0468,A0033,2025-11-01,2025-11-01,1006.5
INV004430,C0468,A0033,2025-12-01,2025-12-01,1006.5
INV004431,C0468,A0033,2026-01-01,2026-01-01,1006.5
INV004432,C0468,A0033,2026-02-01,2026-02-01,1006.5
INV004433,C0468,A0033,2026-03-01,2026-03-01,1006.5
INV004434,C0468,A0033,2026-04-01,2026-04-01,1006.5
INV004435,C0468,A0033,2026-05-01,2026-05-01,1006.5
INV004436,C0469,A0116,2025-11-01,2025-11-01,836.08
INV004437,C0469,A0116,2025-12-01,2025-12-01,836.08
INV004438,C0469,A0116,2026-01-01,2026-01-01,836.08
INV004439,C0469,A0116,2026-02-01,2026-02-01,836.08
INV004440,C0469,A0116,2026-03-01,2026-03-01,836.08
INV004441,C0469,A0116,2026-04-01,2026-04-01,836.08
INV004442,C0469,A0116,2026-05-01,2026-05-01,836.08
INV004443,C0470,A0158,2024-07-01,2024-07-01,13395.33
INV004444,C0470,A0158,2024-08-01,2024-08-01,13395.33
INV004445,C0470,A0158,2024-09-01,2024-09-01,13395.33
INV004446,C0470,A0158,2024-10-01,2024-10-01,13395.33
INV004447,C0470,A0158,2024-11-01,2024-11-01,13395.33
INV004448,C0470,A0158,2024-12-01,2024-12-01,13395.33
INV004449,C0470,A0158,2025-01-01,2025-01-01,13395.33
INV004450,C0470,A0158,2025-02-01,2025-02-01,13395.33
INV004451,C0470,A0158,2025-03-01,2025-03-01,13395.33
INV004452,C0470,A0158,2025-04-01,2025-04-01,13395.33
INV004453,C0470,A0158,2025-05-01,2025-05-01,13395.33
INV004454,C0470,A0158,2025-06-01,2025-06-01,13395.33
INV004455,C0470,A0158,2025-07-01,2025-07-01,13395.33
INV004456,C0471,A0192,2026-03-01,2026-03-01,1178.58
INV004457,C0471,A0192,2026-04-01,2026-04-01,1178.58
INV004458,C0471,A0192,2026-05-01,2026-05-01,1178.58
INV004459,C0472,A0029,2024-10-01,2024-10-01,884.5
INV004460,C0472,A0029,2024-11-01,2024-11-01,884.5
INV004461,C0472,A0029,2024-12-01,2024-12-01,884.5
INV004462,C0472,A0029,2025-01-01,2025-01-01,884.5
INV004463,C0472,A0029,2025-02-01,2025-02-01,884.5
INV004464,C0472,A0029,2025-03-01,2025-03-01,884.5
INV004465,C0472,A0029,2025-04-01,2025-04-01,884.5
INV004466,C0472,A0029,2025-05-01,2025-05-01,884.5
INV004467,C0472,A0029,2025-06-01,2025-06-01,884.5
INV004468,C0472,A0029,2025-07-01,2025-07-01,884.5
INV004469,C0472,A0029,2025-08-01,2025-08-01,884.5
INV004470,C0472,A0029,2025-09-01,2025-09-01,884.5
INV004471,C0472,A0029,2025-10-01,2025-10-01,884.5
INV004472,C0473,A0488,2024-10-01,2024-10-01,5929.67
INV004473,C0473,A0488,2024-11-01,2024-11-01,5929.67
INV004474,C0473,A0488,2024-12-01,2024-12-01,5929.67
INV004475,C0473,A0488,2025-01-01,2025-01-01,5929.67
INV004476,C0473,A0488,2025-02-01,2025-02-01,5929.67
INV004477,C0473,A0488,2025-03-01,2025-03-01,5929.67
INV004478,C0473,A0488,2025-04-01,2025-04-01,5929.67
INV004479,C0473,A0488,2025-05-01,2025-05-01,5929.67
INV004480,C0473,A0488,2025-06-01,2025-06-01,5929.67
INV004481,C0473,A0488,2025-07-01,2025-07-01,5929.67
INV004482,C0473,A0488,2025-08-01,2025-08-01,5929.67
INV004483,C0473,A0488,2025-09-01,2025-09-01,5929.67
INV004484,C0473,A0488,2025-10-01,2025-10-01,5929.67
INV004485,C0473,A0488,2025-11-01,2025-11-01,5929.67
INV004486,C0473,A0488,2025-12-01,2025-12-01,5929.67
INV004487,C0473,A0488,2026-01-01,2026-01-01,5929.67
INV004488,C0473,A0488,2026-02-01,2026-02-01,5929.67
INV004489,C0473,A0488,2026-03-01,2026-03-01,5929.67
INV004490,C0473,A0488,2026-04-01,2026-04-01,5929.67
INV004491,C0473,A0488,2026-05-01,2026-05-01,5929.67
INV004492,C0474,A0162,2025-07-01,2025-07-01,2488.5
INV004493,C0474,A0162,2025-08-01,2025-08-01,2488.5
INV004494,C0474,A0162,2025-09-01,2025-09-01,2488.5
INV004495,C0474,A0162,2025-10-01,2025-10-01,2488.5
INV004496,C0474,A0162,2025-11-01,2025-11-01,2488.5
INV004497,C0474,A0162,2025-12-01,2025-12-01,2488.5
INV004498,C0474,A0162,2026-01-01,2026-01-01,2488.5
INV004499,C0474,A0162,2026-02-01,2026-02-01,2488.5
INV004500,C0474,A0162,2026-03-01,2026-03-01,2488.5
INV004501,C0474,A0162,2026-04-01,2026-04-01,2488.5
INV004502,C0474,A0162,2026-05-01,2026-05-01,2488.5
INV004503,C0475,A0178,2025-01-01,2025-01-01,22283.92
INV004504,C0475,A0178,2025-02-01,2025-02-01,22283.92
INV004505,C0475,A0178,2025-03-01,2025-03-01,22283.92
INV004506,C0475,A0178,2025-04-01,2025-04-01,22283.92
INV004507,C0475,A0178,2025-05-01,2025-05-01,22283.92
INV004508,C0475,A0178,2025-06-01,2025-06-01,22283.92
INV004509,C0475,A0178,2025-07-01,2025-07-01,22283.92
INV004510,C0475,A0178,2025-08-01,2025-08-01,22283.92
INV004511,C0475,A0178,2025-09-01,2025-09-01,22283.92
INV004512,C0475,A0178,2025-10-01,2025-10-01,22283.92
INV004513,C0475,A0178,2025-11-01,2025-11-01,22283.92
INV004514,C0475,A0178,2025-12-01,2025-12-01,22283.92
INV004515,C0475,A0178,2026-01-01,2026-01-01,22283.92
INV004516,C0475,A0178,2026-02-01,2026-02-01,22283.92
INV004517,C0475,A0178,2026-03-01,2026-03-01,22283.92
INV004518,C0475,A0178,2026-04-01,2026-04-01,22283.92
INV004519,C0475,A0178,2026-05-01,2026-05-01,22283.92
INV004520,C0476,A0496,2024-08-01,2024-08-01,11756.17
INV004521,C0476,A0496,2024-09-01,2024-09-01,11756.17
INV004522,C0476,A0496,2024-10-01,2024-10-01,11756.17
INV004523,C0476,A0496,2024-11-01,2024-11-01,11756.17
INV004524,C0476,A0496,2024-12-01,2024-12-01,11756.17
INV004525,C0476,A0496,2025-01-01,2025-01-01,11756.17
INV004526,C0476,A0496,2025-02-01,2025-02-01,11756.17
INV004527,C0476,A0496,2025-03-01,2025-03-01,11756.17
INV004528,C0476,A0496,2025-04-01,2025-04-01,11756.17
INV004529,C0476,A0496,2025-05-01,2025-05-01,11756.17
INV004530,C0476,A0496,2025-06-01,2025-06-01,11756.17
INV004531,C0476,A0496,2025-07-01,2025-07-01,11756.17
INV004532,C0476,A0496,2025-08-01,2025-08-01,11756.17
INV004533,C0477,A0496,2025-08-01,2025-08-01,9992.74
INV004534,C0477,A0496,2025-09-01,2025-09-01,9992.74
INV004535,C0477,A0496,2025-10-01,2025-10-01,9992.74
INV004536,C0477,A0496,2025-11-01,2025-11-01,9992.74
INV004537,C0477,A0496,2025-12-01,2025-12-01,9992.74
INV004538,C0477,A0496,2026-01-01,2026-01-01,9992.74
INV004539,C0477,A0496,2026-02-01,2026-02-01,9992.74
INV004540,C0477,A0496,2026-03-01,2026-03-01,9992.74
INV004541,C0477,A0496,2026-04-01,2026-04-01,9992.74
INV004542,C0477,A0496,2026-05-01,2026-05-01,9992.74
INV004543,C0478,A0071,2025-01-01,2025-01-01,756.58
INV004544,C0478,A0071,2025-02-01,2025-02-01,756.58
INV004545,C0478,A0071,2025-03-01,2025-03-01,756.58
INV004546,C0478,A0071,2025-04-01,2025-04-01,756.58
INV004547,C0478,A0071,2025-05-01,2025-05-01,756.58
INV004548,C0478,A0071,2025-06-01,2025-06-01,756.58
INV004549,C0478,A0071,2025-07-01,2025-07-01,756.58
INV004550,C0478,A0071,2025-08-01,2025-08-01,756.58
INV004551,C0478,A0071,2025-09-01,2025-09-01,756.58
INV004552,C0478,A0071,2025-10-01,2025-10-01,756.58
INV004553,C0478,A0071,2025-11-01,2025-11-01,756.58
INV004554,C0478,A0071,2025-12-01,2025-12-01,756.58
INV004555,C0478,A0071,2026-01-01,2026-01-01,756.58
INV004556,C0479,A0071,2026-01-01,2026-01-01,756.58
INV004557,C0479,A0071,2026-02-01,2026-02-01,756.58
INV004558,C0479,A0071,2026-03-01,2026-03-01,756.58
INV004559,C0479,A0071,2026-04-01,2026-04-01,756.58
INV004560,C0479,A0071,2026-05-01,2026-05-01,756.58
INV004561,C0480,A0371,2024-11-01,2024-11-01,1523.0
INV004562,C0480,A0371,2024-12-01,2024-12-01,1523.0
INV004563,C0480,A0371,2025-01-01,2025-01-01,1523.0
INV004564,C0480,A0371,2025-02-01,2025-02-01,1523.0
INV004565,C0480,A0371,2025-03-01,2025-03-01,1523.0
INV004566,C0480,A0371,2025-04-01,2025-04-01,1523.0
INV004567,C0480,A0371,2025-05-01,2025-05-01,1523.0
INV004568,C0480,A0371,2025-06-01,2025-06-01,1523.0
INV004569,C0480,A0371,2025-07-01,2025-07-01,1523.0
INV004570,C0480,A0371,2025-08-01,2025-08-01,1523.0
INV004571,C0480,A0371,2025-09-01,2025-09-01,1523.0
INV004572,C0480,A0371,2025-10-01,2025-10-01,1523.0
INV004573,C0480,A0371,2025-11-01,2025-11-01,1523.0
INV004574,C0480,A0371,2025-12-01,2025-12-01,1523.0
INV004575,C0480,A0371,2026-01-01,2026-01-01,1523.0
INV004576,C0480,A0371,2026-02-01,2026-02-01,1523.0
INV004577,C0480,A0371,2026-03-01,2026-03-01,1523.0
INV004578,C0480,A0371,2026-04-01,2026-04-01,1523.0
INV004579,C0480,A0371,2026-05-01,2026-05-01,1523.0
INV004580,C0481,A0133,2025-09-01,2025-09-01,855.0
INV004581,C0481,A0133,2025-10-01,2025-10-01,855.0
INV004582,C0481,A0133,2025-11-01,2025-11-01,855.0
INV004583,C0481,A0133,2025-12-01,2025-12-01,855.0
INV004584,C0481,A0133,2026-01-01,2026-01-01,855.0
INV004585,C0481,A0133,2026-02-01,2026-02-01,855.0
INV004586,C0481,A0133,2026-03-01,2026-03-01,855.0
INV004587,C0481,A0133,2026-04-01,2026-04-01,855.0
INV004588,C0481,A0133,2026-05-01,2026-05-01,855.0
INV004589,C0482,A0382,2025-05-01,2025-05-01,22450.33
INV004590,C0482,A0382,2025-06-01,2025-06-01,22450.33
INV004591,C0482,A0382,2025-07-01,2025-07-01,22450.33
INV004592,C0482,A0382,2025-08-01,2025-08-01,22450.33
INV004593,C0482,A0382,2025-09-01,2025-09-01,22450.33
INV004594,C0482,A0382,2025-10-01,2025-10-01,22450.33
INV004595,C0482,A0382,2025-11-01,2025-11-01,22450.33
INV004596,C0482,A0382,2025-12-01,2025-12-01,22450.33
INV004597,C0482,A0382,2026-01-01,2026-01-01,22450.33
INV004598,C0482,A0382,2026-02-01,2026-02-01,22450.33
INV004599,C0482,A0382,2026-03-01,2026-03-01,22450.33
INV004600,C0482,A0382,2026-04-01,2026-04-01,22450.33
INV004601,C0482,A0382,2026-05-01,2026-05-01,22450.33
INV004602,C0483,A0382,2026-05-01,2026-05-01,22450.33
INV004603,C0484,A0416,2024-10-01,2024-10-01,1196.58
INV004604,C0484,A0416,2024-11-01,2024-11-01,1196.58
INV004605,C0484,A0416,2024-12-01,2024-12-01,1196.58
INV004606,C0484,A0416,2025-01-01,2025-01-01,1196.58
INV004607,C0484,A0416,2025-02-01,2025-02-01,1196.58
INV004608,C0484,A0416,2025-03-01,2025-03-01,1196.58
INV004609,C0484,A0416,2025-04-01,2025-04-01,1196.58
INV004610,C0484,A0416,2025-05-01,2025-05-01,1196.58
INV004611,C0484,A0416,2025-06-01,2025-06-01,1196.58
INV004612,C0484,A0416,2025-07-01,2025-07-01,1196.58
INV004613,C0484,A0416,2025-08-01,2025-08-01,1196.58
INV004614,C0484,A0416,2025-09-01,2025-09-01,1196.58
INV004615,C0484,A0416,2025-10-01,2025-10-01,1196.58
INV004616,C0485,A0308,2025-06-01,2025-06-01,757.67
INV004617,C0485,A0308,2025-07-01,2025-07-01,757.67
INV004618,C0485,A0308,2025-08-01,2025-08-01,757.67
INV004619,C0485,A0308,2025-09-01,2025-09-01,757.67
INV004620,C0485,A0308,2025-10-01,2025-10-01,757.67
INV004621,C0485,A0308,2025-11-01,2025-11-01,757.67
INV004622,C0485,A0308,2025-12-01,2025-12-01,757.67
INV004628,C0486,A0494,2025-08-01,2025-08-01,3123.33
INV004629,C0486,A0494,2025-09-01,2025-09-01,3123.33
INV004630,C0486,A0494,2025-10-01,2025-10-01,3123.33
INV004631,C0486,A0494,2025-11-01,2025-11-01,3123.33
INV004632,C0486,A0494,2025-12-01,2025-12-01,3123.33
INV004633,C0486,A0494,2026-01-01,2026-01-01,3123.33
INV004634,C0486,A0494,2026-02-01,2026-02-01,3123.33
INV004635,C0486,A0494,2026-03-01,2026-03-01,3123.33
INV004636,C0486,A0494,2026-04-01,2026-04-01,3123.33
INV004637,C0486,A0494,2026-05-01,2026-05-01,3123.33
INV004638,C0487,A0400,2024-06-01,2024-06-01,5117.5
INV004639,C0487,A0400,2024-07-01,2024-07-01,5117.5
INV004640,C0487,A0400,2024-08-01,2024-08-01,5117.5
INV004641,C0487,A0400,2024-09-01,2024-09-01,5117.5
INV004642,C0487,A0400,2024-10-01,2024-10-01,5117.5
INV004643,C0487,A0400,2024-11-01,2024-11-01,5117.5
INV004644,C0487,A0400,2024-12-01,2024-12-01,5117.5
INV004645,C0487,A0400,2025-01-01,2025-01-01,5117.5
INV004646,C0487,A0400,2025-02-01,2025-02-01,5117.5
INV004647,C0487,A0400,2025-03-01,2025-03-01,5117.5
INV004648,C0487,A0400,2025-04-01,2025-04-01,5117.5
INV004649,C0487,A0400,2025-05-01,2025-05-01,5117.5
INV004650,C0487,A0400,2025-06-01,2025-06-01,5117.5
INV004651,C0488,A0006,2026-03-01,2026-03-01,17169.33
INV004652,C0488,A0006,2026-04-01,2026-04-01,17169.33
INV004653,C0488,A0006,2026-05-01,2026-05-01,17169.33
INV004654,C0489,A0116,2025-02-01,2025-02-01,1141.42
INV004655,C0489,A0116,2025-03-01,2025-03-01,1141.42
INV004656,C0489,A0116,2025-04-01,2025-04-01,1141.42
INV004657,C0489,A0116,2025-05-01,2025-05-01,1141.42
INV004658,C0489,A0116,2025-06-01,2025-06-01,1141.42
INV004659,C0489,A0116,2025-07-01,2025-07-01,1141.42
INV004660,C0489,A0116,2025-08-01,2025-08-01,1141.42
INV004661,C0489,A0116,2025-09-01,2025-09-01,1141.42
INV004662,C0489,A0116,2025-10-01,2025-10-01,1141.42
INV004663,C0489,A0116,2025-11-01,2025-11-01,1141.42
INV004664,C0489,A0116,2025-12-01,2025-12-01,1141.42
INV004665,C0489,A0116,2026-01-01,2026-01-01,1141.42
INV004666,C0489,A0116,2026-02-01,2026-02-01,1141.42
INV004667,C0490,A0077,2025-07-01,2025-07-01,1249.0
INV004668,C0490,A0077,2025-08-01,2025-08-01,1249.0
INV004669,C0490,A0077,2025-09-01,2025-09-01,1249.0
INV004670,C0490,A0077,2025-10-01,2025-10-01,1249.0
INV004671,C0490,A0077,2025-11-01,2025-11-01,1249.0
INV004672,C0490,A0077,2025-12-01,2025-12-01,1249.0
INV004673,C0490,A0077,2026-01-01,2026-01-01,1249.0
INV004674,C0490,A0077,2026-02-01,2026-02-01,1249.0
INV004675,C0490,A0077,2026-03-01,2026-03-01,1249.0
INV004676,C0490,A0077,2026-04-01,2026-04-01,1249.0
INV004677,C0490,A0077,2026-05-01,2026-05-01,1249.0
INV004678,C0491,A0161,2026-01-01,2026-01-01,1401.75
INV004679,C0491,A0161,2026-02-01,2026-02-01,1401.75
INV004680,C0491,A0161,2026-03-01,2026-03-01,1401.75
INV004681,C0491,A0161,2026-04-01,2026-04-01,1401.75
INV004683,C0492,A0302,2026-01-01,2026-01-01,1234.5
INV004684,C0492,A0302,2026-02-01,2026-02-01,1234.5
INV004685,C0492,A0302,2026-03-01,2026-03-01,1234.5
INV004686,C0492,A0302,2026-04-01,2026-04-01,1234.5
INV004687,C0492,A0302,2026-05-01,2026-05-01,1234.5
INV004688,C0493,A0325,2025-11-01,2025-11-01,5711.83
INV004689,C0493,A0325,2025-12-01,2025-12-01,5711.83
INV004690,C0493,A0325,2026-01-01,2026-01-01,5711.83
INV004691,C0493,A0325,2026-02-01,2026-02-01,5711.83
INV004692,C0493,A0325,2026-03-01,2026-03-01,5711.83
INV004693,C0493,A0325,2026-04-01,2026-04-01,5711.83
INV004694,C0493,A0325,2026-05-01,2026-05-01,5711.83
INV004695,C0494,A0222,2024-07-01,2024-07-01,472.33
INV004696,C0494,A0222,2024-08-01,2024-08-01,472.33
INV004697,C0494,A0222,2024-09-01,2024-09-01,472.33
INV004698,C0494,A0222,2024-10-01,2024-10-01,472.33
INV004699,C0494,A0222,2024-11-01,2024-11-01,472.33
INV004700,C0494,A0222,2024-12-01,2024-12-01,472.33
INV004701,C0494,A0222,2025-01-01,2025-01-01,472.33
INV004702,C0494,A0222,2025-02-01,2025-02-01,472.33
INV004703,C0494,A0222,2025-03-01,2025-03-01,472.33
INV004704,C0494,A0222,2025-04-01,2025-04-01,472.33
INV004705,C0494,A0222,2025-05-01,2025-05-01,472.33
INV004706,C0494,A0222,2025-06-01,2025-06-01,472.33
INV004707,C0494,A0222,2025-07-01,2025-07-01,472.33
INV004708,C0494,A0222,2025-08-01,2025-08-01,472.33
INV004709,C0494,A0222,2025-09-01,2025-09-01,472.33
INV004710,C0494,A0222,2025-10-01,2025-10-01,472.33
INV004711,C0494,A0222,2025-11-01,2025-11-01,472.33
INV004712,C0494,A0222,2025-12-01,2025-12-01,472.33
INV004713,C0494,A0222,2026-01-01,2026-01-01,472.33
INV004714,C0494,A0222,2026-02-01,2026-02-01,472.33
INV004715,C0494,A0222,2026-03-01,2026-03-01,472.33
INV004716,C0494,A0222,2026-04-01,2026-04-01,472.33
INV004717,C0494,A0222,2026-05-01,2026-05-01,472.33
INV004718,C0495,A0221,2024-07-01,2024-07-01,6098.67
INV004719,C0495,A0221,2024-08-01,2024-08-01,6098.67
INV004720,C0495,A0221,2024-09-01,2024-09-01,6098.67
INV004721,C0495,A0221,2024-10-01,2024-10-01,6098.67
INV004722,C0495,A0221,2024-11-01,2024-11-01,6098.67
INV004723,C0495,A0221,2024-12-01,2024-12-01,6098.67
INV004724,C0495,A0221,2025-01-01,2025-01-01,6098.67
INV004725,C0495,A0221,2025-02-01,2025-02-01,6098.67
INV004726,C0495,A0221,2025-03-01,2025-03-01,6098.67
INV004727,C0495,A0221,2025-04-01,2025-04-01,6098.67
INV004728,C0495,A0221,2025-05-01,2025-05-01,6098.67
INV004729,C0495,A0221,2025-06-01,2025-06-01,6098.67
INV004730,C0495,A0221,2025-07-01,2025-07-01,6098.67
INV004731,C0496,A0221,2025-07-01,2025-07-01,5183.87
INV004732,C0496,A0221,2025-08-01,2025-08-01,5183.87
INV004733,C0496,A0221,2025-09-01,2025-09-01,5183.87
INV004734,C0496,A0221,2025-10-01,2025-10-01,5183.87
INV004735,C0496,A0221,2025-11-01,2025-11-01,5183.87
INV004736,C0496,A0221,2025-12-01,2025-12-01,5183.87
